Mensagem Anterior,Data,Mensagem Cliente 1,Mensagem Cliente 2,Mensagem Cliente 3,Mensagem Cliente 4,Mensagem Cliente 5,Mensagem Cliente 6,Mensagem Cliente 7,Status,ADCCID,Service,Concatenacao
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 22:26,,,,,,,,,4f23286b-2e82-4b47-b886-54a5f7bf0c06,345947293,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 16:16,,,,,,,,,be80ef11-0c4c-41b0-b357-4b20e6b90643,326935421,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 10:50,,Não funcionou,Estou precisando de ajuda,Link expirado,,,,,87d90ae9-4860-4d62-9995-fad4427dc96f,329666111, Não funcionou Estou precisando de ajuda Link expirado       
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 20:36,,,,,,,,,63f969c5-f946-4ea7-9e1d-21b656b9cae3,328983247,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 14:45,,,,,,,,,c6642aed-7fe1-427e-93ab-c2931cd30123,338787460,          
"Pronto, realizamos um procedimento que pode ter normalizado o seu serviço!",12/14/2022 21:32,,Nao,,,,,,TW-confirmacao-funcionamento-nok,21bc0450-a792-48a4-8eaa-df4bdd78ea4b,329841586, Nao         
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 15:16,,,,,,,,,c12011b4-7f47-4215-91c5-619ddacf4eae,336036208,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 10:06,,,,,,,,,16270fc9-c302-4b16-9e3b-84f5304b27b3,347488548,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 19:42,,Oi,Oi,,,,,,26a00dd3-6e5c-4303-9944-980269f0c71d,144569673, Oi Oi        
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 14:19,,,,,,,,,84f43e08-362c-448c-8dc0-2dba1559bafd,326841941,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 8:35,,Olá,Olá,,,,,,8895a86a-88d1-436a-b877-d6cc30d7c01c,337787384, Olá Olá        
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 18:15,,,,,,,,,011defb7-1a08-46c7-9dca-143f3515c29c,335094645,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 12:52,,,,,,,,,264b0b60-9d36-41b7-9386-1ea5346d5fb5,349849974,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 1:01,,,,,,,,,858b7dc3-d9a5-43a4-9fae-984f0c30ebd5,327068577,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 16:41,,Oi,,,,,,,059275a6-4874-4344-9b7c-9c85ab7d2fe8,345788034, Oi         
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 11:29,,,,,,,,,5ac72b6e-e509-4010-852e-a52a72e77c90,348761306,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 21:36,,,,,,,,,da3bdb02-1698-4afd-b4ee-13f607057065,287777236,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 15:37,,,,,,,,,6cd279e7-f2e2-4c8b-bef2-7fd59ca3c713,345805179,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 10:07,,Oo,Estou precisando de ajuda,Estou precisando de ajuda,,,,,d8a9f5b3-f31d-45dc-9b62-00d2e6779525,345032058, Oo Estou precisando de ajuda Estou precisando de ajuda       
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 19:43,,,,,,,,,08eb8bb1-df7f-47fc-8192-9ee0e18bba7a,310075701,          
"Pronto, realizamos um procedimento que pode ter normalizado o seu serviço!",12/14/2022 15:01,,Nao,,,,,,TW-confirmacao-funcionamento-nok,24d23a83-0dd7-48f0-81e5-522b3f40585b,307976280, Nao         
"Pronto, realizamos um procedimento que pode ter normalizado o seu serviço!",12/14/2022 16:12,,Sim,,,,,,TW-confirmacao-funcionamento-ok,20b7e7b2-2de9-4c1b-965d-56ba464a078b,337484498, Sim         
"Pronto, realizamos um procedimento que pode ter normalizado o seu serviço!",12/14/2022 12:33,,Sim,,,,,,TW-confirmacao-funcionamento-ok,9c802339-3aa5-495d-9e34-6ee7c30dde67,348755577, Sim         
"Pronto, realizamos um procedimento que pode ter normalizado o seu serviço!",12/14/2022 8:50,,Sim,,,,,,TW-confirmacao-funcionamento-ok,80bafb30-3bd8-4c08-880f-60a3690b9706,344633341, Sim         
"Pronto, realizamos um procedimento que pode ter normalizado o seu serviço!",12/14/2022 21:35,,Nao,,,,,,TW-confirmacao-funcionamento-nok,f9e54461-7c1d-4f95-8f68-6982798624dd,115254850, Nao         
"Pronto, realizamos um procedimento que pode ter normalizado o seu serviço!",12/14/2022 17:51,,Sim,,,,,,TW-confirmacao-funcionamento-ok,06979768-a4fe-4c68-97a2-54b2dd06f0e4,326916869, Sim         
"Pronto, realizamos um procedimento que pode ter normalizado o seu serviço!",12/14/2022 14:03,,Nao,,,,,,TW-confirmacao-funcionamento-nok,98719fc8-8a56-4c08-addc-6e35185d8f21,334852735, Nao         
"Pronto, realizamos um procedimento que pode ter normalizado o seu serviço!",12/14/2022 10:54,,Nao,,,,,,TW-confirmacao-funcionamento-nok,b2321c7c-9127-421d-bd17-f36884b2cba8,318527133, Nao         
"Pronto, realizamos um procedimento que pode ter normalizado o seu serviço!",12/14/2022 1:36,,Sim,,,,,,TW-confirmacao-funcionamento-ok,9b76521b-9d1b-4288-af91-6ab5ca9088ba,301076676, Sim         
"Pronto, realizamos um procedimento que pode ter normalizado o seu serviço!",12/14/2022 19:58,,Nao,,,,,,TW-confirmacao-funcionamento-nok,3c12dd5f-45a6-4557-8495-03375c8dceb4,326434390, Nao         
"Pronto, realizamos um procedimento que pode ter normalizado o seu serviço!",12/14/2022 16:18,,Sim,,,,,,TW-confirmacao-funcionamento-ok,6b336974-83e4-417c-9106-d88d879b06d9,124001216, Sim         
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 9:11,,Bom dia,,,,,,,09761949-0e4b-462b-b294-2ce5f3baed76,250910554, Bom dia         
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 18:46,,Boa Noite,,,,,,,750efa9e-d495-4a52-864f-fb054f136f15,295427005, Boa Noite         
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 13:27,,Olá,,,,,,,b1e53f90-2c78-491a-82a2-eb567aa4524d,349652265, Olá         
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 7:19,,Suporte técnico via WhatsApp,Oi,,,,,,e1b5c7d7-f7e0-42a7-b2fa-3b0b7d01b441,246514620, Suporte técnico via WhatsApp Oi        
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 17:20,,,,,,,,,d24742c6-f33a-4595-a599-cb1b9e7d1838,343294858,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 11:59,,Preciso de ajuda com me live tim,Preciso de ajuda com me live tim,Preciso de ajuda com a minha Internet,não resolveu,ajuda de tecnico,,,86a04df7-6b7f-4da0-ac4e-54b2001b34b2,230750571, Preciso de ajuda com me live tim Preciso de ajuda com me live tim Preciso de ajuda com a minha Internet não resolveu ajuda de tecnico     
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 22:25,,,,,,,,,411b154a-d1c1-4bee-92c5-663290a91b35,344587035,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 16:13,,não resolveu,,,,,,,66cd851f-5fcf-4951-988f-e45ab556b3f9,265085458, não resolveu         
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 10:42,,,,,,,,,39410995-f5c8-46fc-9d15-82d8348aca99,112575667,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 20:28,,Olá,,,,,,,9044935b-8aa7-4de3-be26-bbc0dca4fa13,319925651, Olá         
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 14:50,,Oi,Já acessei não está funcionando,Não aparece nada neste tutorial,Olá,https://tutorial.tim-adcc.com/#/positivo,Não está funcionando,,ba75dc67-a0cc-4d44-8133-a01b6e49b8ee,349138969, Oi Já acessei não está funcionando Não aparece nada neste tutorial Olá https://tutorial.tim-adcc.com/#/positivo Não está funcionando    
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 9:20,,,,,,,,,7105af3c-8350-48b6-84c7-a0b877aeb25a,183084541,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 18:58,,,,,,,,,0ac68b07-09a1-48d6-af57-8b4832596fd3,330483856,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 13:30,,?,?,,,,,,624696b5-fed4-44fc-a80a-a088abcc7f32,183776475, ? ?        
"Pronto, realizamos um procedimento que pode ter normalizado o seu serviço!",12/14/2022 19:20,,Nao,,,,,,TW-confirmacao-funcionamento-nok,79ddb917-d641-47e1-b0b1-d6770a383bf8,260232123, Nao         
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 13:57,,,,,,,,,ff6bae33-301c-42c5-9ab1-bc9f8c2d22fc,334686829,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 8:17,,,,,,,,,19049dfd-51b6-4abf-8ed6-eb4a859d8ef6,183359802,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 17:56,,,,,,,,,95e6375b-a3ce-44dd-aae7-40172e636d2b,326765671,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 12:36,,,,,,,,,642297f3-0dae-4a08-b2f9-e74002153941,345301929,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 23:49,,,,,,,,,9e0d6ec8-c928-462d-9fd4-6814ecafb9d9,274877804,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 16:29,,,,,,,,,86710ef3-aecd-453f-a8df-1e8e1aa50e17,326591629,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 11:13,,,,,,,,,34a3bb7b-46d9-43c3-a5f5-72c775c2b2fd,334901000,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 21:02,,,,,,,,,0217d100-9075-4bcc-81e5-52a0ce5632a7,326901458,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 15:09,,,,,,,,,137f6d68-72f0-4480-941d-3e7e857594bc,337744242,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 10:03,,Ok,Oi,Estão fazendo o reset?,Já acessei o link,Ja cliquei,Já fiz,,6d63cf8f-dc73-4cc4-ac3a-221635246083,109420365, Ok Oi Estão fazendo o reset? Já acessei o link Ja cliquei Já fiz Já doi   
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 19:36,,,,,,,,,80c7fec0-7c0c-44f1-a110-2a395d35ed78,337734169,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 14:12,,,,,,,,,bd4e4dc1-453d-43df-b126-d1a1c3008aea,342182327,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 8:20,,Feito,Feito,ABRIR ATENDIMENTO,JA FOI FEITO ESSA PORRA,NAO FUNCIONA,,,7801b221-e8a0-412e-a68d-5994397b9fb1,342431914, Feito Feito ABRIR ATENDIMENTO JA FOI FEITO ESSA PORRA NAO FUNCIONA     
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 17:58,,,,,,,,,57e3d1bf-c4f4-4264-959c-a35a982ceec6,348890387,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 8:41,,,,,,,,,857760db-42f8-4294-8669-34268e725995,329648374,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 18:25,,"Boa noite, não recebi nenhuma resposta aqui, ainda estou sem internet","Já fizeram os testes, estou aguardando marcação da visita do técnico",,,,,,000876f6-b834-45d5-a8d0-598ff6034763,334832875," Boa noite, não recebi nenhuma resposta aqui, ainda estou sem internet Já fizeram os testes, estou aguardando marcação da visita do técnico        "
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 13:10,,,,,,,,,6f95f572-331e-4ab1-99af-25583b313c99,349463801,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 6:05,,,,,,,,,ceaae0a3-ce17-4ce6-aa53-b30061411d78,105414429,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 16:57,,Estou precisando de ajuda,,,,,,,dfd266b7-03f4-47d7-b83c-bd557edc6d4d,338190449, Estou precisando de ajuda         
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 11:35,,,,,,,,,5e730eed-d4b8-4d99-b30f-b081d1123a62,317283909,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 21:47,,,,,,,,,a4054e5f-869a-4f23-8cbf-07641881f18c,349138552,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 15:51,,,,,,,,,f8c9f25e-b7f7-423b-8785-c28eed95159c,337233094,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 10:21,,ainda está ruim,,,,,,,ecec5df6-ddf9-4c5d-9d1c-0861b75e3191,142610939, ainda está ruim         
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 20:03,,,,,,,,,f722e52a-56fa-4d44-bad3-b49204bdc5db,344643438,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 14:36,,,,,,,,,d61cc72c-f786-4568-bd2e-15d13fdd1cba,336685709,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 8:58,,,,,,,,,c0d074b3-5240-4971-ac76-20a8d9d52091,305126093,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 18:41,,,,,,,,,c84f1fee-f665-4ce6-9ac5-d52c0c836054,283526833,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 13:11,,,,,,,,,78c4c036-5dea-4e09-9173-68b68e96cd22,344656126,          
"Pronto, realizamos um procedimento que pode ter normalizado o seu serviço!",12/14/2022 19:25,,,,,,,,,79c9eeac-9fb1-43cb-ae97-5dd60939f953,345093719,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 14:07,,,,,,,,,11f0a22c-e319-48a8-b9a2-478b029d7eba,344189757,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 8:27,,,,,,,,,91af341e-6313-470f-9dda-e11c94860404,119052404,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 18:01,,,,,,,,,a9807b7a-5d18-4ae3-94e2-2629f3bdba06,145068131,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 12:41,,Estou precisando de ajuda,Estou precisando de ajuda,,,,,,cf7cfb11-1e17-47a9-a900-11836a73d584,328276198, Estou precisando de ajuda Estou precisando de ajuda        
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 0:01,,,,,,,,,bf743c50-1870-4726-832b-3c62ebee001f,327090791,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 16:33,,Quedas constantes,Estou precisando de ajuda,Estou precisando de ajuda,Estou precisando de ajuda,Estou precisando de ajuda,Estou precisando de ajuda,,82671f73-8e5c-49f4-ab7e-97dfad9b52c5,328177470, Quedas constantes Estou precisando de ajuda Estou precisando de ajuda Estou precisando de ajuda Estou precisando de ajuda Estou precisando de ajuda    
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 11:18,,,,,,,,,730aaca5-20b5-4958-8c50-b3c1f80f482d,344185746,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 21:12,,,,,,,,,92ba00e8-3382-404e-a98d-921f14e3eeb0,344642832,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 15:17,,,,,,,,,d15ca448-0064-4b11-9534-43b81c16ddb6,341632748,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 10:07,,,,,,,,,5dfc2ece-575e-4335-b42a-5b25fd9241b8,342882481,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 19:42,,,,,,,,,8a39e22f-776d-413b-bc8f-592677073b99,345802379,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 14:18,,,,,,,,,35599553-ee3c-427f-a33d-ce31680268d3,241750744,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 8:29,,Não deu certo,Já fiz,,,,,,f40aaf16-38e4-42d9-b355-32dd813b942f,309778006, Não deu certo Já fiz        
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 18:03,,,,,,,,,44dd2d49-bd27-4900-844c-8b6e59389de3,326686104,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 11:43,,,,,,,,,6a521605-facc-4a11-8317-c751675fe12b,262173992,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 21:58,,,,,,,,,2d4d6467-8fe8-4b14-b533-a464737df67c,322976261,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 12:55,,,,,,,,,f77afc36-6d3c-47ec-ad3a-3e45e06d683e,261661219,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 8:18,,Bom dia,Nao estou próximo ao aparelho,,,,,,d1b42fbd-a8db-40a7-9974-4f33177fe055,343738125, Bom dia Nao estou próximo ao aparelho        
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 19:15,,,,,,,,,ed5e039c-1dbc-4550-ba2d-f6ea8293f414,326788278,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 14:43,,,,,,,,,9c2d0736-fbdb-4754-adb2-9c4b9f1916a8,344656534,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 10:22,,,,,,,,,75f4b502-8c30-4c84-9e01-9cd5a086d102,345033223,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 21:23,,,,,,,,,597fa8b0-a3c4-44f0-9ecf-24ac14d09f19,336584975,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 16:27,,Quando vira o técnico,,,,,,,b2cb6e75-c652-4957-a0fe-fc02642f1fc2,346288670, Quando vira o técnico         
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 12:02,,,,,,,,,136b1777-a80a-4794-9cab-d8d1b248c73b,345939894,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 6:31,,,,,,,,,be7a35d0-d252-46d4-b36d-ec3c7f2b3f66,343682437,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 18:17,,Quedas constantes,,,,,,,fe054d24-3974-4158-9743-4ea93d8f12eb,344135004, Quedas constantes         
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 12:59,,,,,,,,,6800ff0c-4388-4c8e-b0f5-49781b0ae7ce,342133484,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 9:11,,,,,,,,,d41a1f5e-38d0-4e51-95b7-65399d410de8,344638198,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 19:58,,,,,,,,,46477b2a-1e8c-4423-af4a-d1cc980cdb30,183574140,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 15:04,,,,,,,,,715d5def-b891-499e-ba1c-db4c2250b92a,103764121,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 10:34,,,,,,,,,8b5740da-95fb-4bc0-b97c-9500a172e703,334477987,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 21:43,,,,,,,,,12b71c47-004a-4e41-8c02-427c52b0992f,349655851,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 16:49,,,,,,,,,4ba86889-fd0b-48ba-8a99-6c9031b38545,336636168,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 13:22,,,,,,,,,bb27c042-0c31-4e7c-a5f5-dbf9885dcd3c,343292051,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 9:16,,,,,,,,,eb1e2025-bc23-44db-9603-14b13863990d,349849239,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 20:04,,,,,,,,,d1e8924e-68fe-4428-9317-d26c4332a44c,329024012,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 15:19,,,,,,,,,12b10f43-5bc1-4efa-ab54-10b29ef300a0,183032928,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 22:13,,,,,,,,,eee1a918-04b6-4991-bee4-f0cc123b0946,282076154,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 16:52,,,,,,,,,068c0dac-9fe3-4fab-93f8-eb72b75ec3d0,301829238,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 12:41,,,,,,,,,0a68d876-3f76-41e7-bd22-62857c3fd3b8,244460466,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 8:04,,,,,,,,,e187b82a-d948-4b54-9b09-bbb3d4e969af,349589142,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 19:00,,,,,,,,,461c9c4e-d3dc-468e-b547-58b3ae2e5a3f,107689255,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 14:41,,,,,,,,,f9e437c2-d6d4-41ce-bd48-45a6fcd4331a,335097339,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 10:17,,,,,,,,,a64c1e7c-8536-45d3-a3e4-70826e89bb73,301126771,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 21:04,,Oi,,,,,,,96622e33-481f-4416-8cc9-aaf3881ab094,309775788, Oi         
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 16:21,,,,,,,,,51404d06-03a8-4bc6-9edf-66655e479823,335092478,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 11:57,,,,,,,,,72f13e79-c548-4cd4-bdaf-0c2839498116,329021559,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 16:56,,,,,,,,,551c901d-62a1-4a89-a1eb-91fad42f48b0,348749786,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 13:34,,Nao abre eu nao tenho internet,,,,,,,29556a95-fc5d-4508-a682-bbb0015635c0,345638140, Nao abre eu nao tenho internet         
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 8:43,,,,,,,,,1b8787ef-bfa2-409c-9c9c-4fe1be996b9a,119856732,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 19:33,,,,,,,,,4f53feca-cce3-4f05-a034-c11cdce059af,338188388,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 14:48,,Mudar senha,Preciso de ajuda,,,,,,68b3d383-004b-4d9d-b573-c7dce0407e37,337040569, Mudar senha Preciso de ajuda        
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 10:44,,,,,,,,,3557ad85-f7e8-4718-9ffb-a285a5afafb4,317029867,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 21:53,,,,,,,,,3c3a69cc-eb2b-4bd8-a50b-68c344d758a2,349459189,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 17:19,,,,,,,,,01da95eb-27fa-4913-9afa-9227b5535bd2,242351724,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 13:42,,Ainda não funcionou,Bia tarde,Boa*,Não funcionou os passos,Do tutorial,Estou precisando de ajuda,,7219c70a-b598-4b1b-9b34-145831a6cce5,328376585, Ainda não funcionou Bia tarde Boa* Não funcionou os passos Do tutorial Estou precisando de ajuda    
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 8:59,,,,,,,,,ab53724e-42dc-4b5d-a604-0fdda73c16bd,347941541,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 19:48,,,,,,,,,35fa8931-b353-44fb-86f1-054e7cc073f6,345804279,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 14:15,,,,,,,,,a3ea30bf-9eea-4c58-b9e8-31c177dab1a8,144451471,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 16:10,,,,,,,,,71664091-1e7f-44c1-9599-d63f20c2c4f9,348943396,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 11:33,,,,,,,,,c52f4cd5-6c8c-4a6a-b96b-6f92ff63333d,349437968,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 0:19,,,,,,,,,e031c466-3eb4-4a37-b24b-9ca2ff96645f,328206904,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 17:47,,,,,,,,,ea49703a-2b1f-4a82-9b02-06a6e17f57ae,326603019,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 13:44,,,,,,,,,69307605-4ed6-41fc-81f5-ed9868ff480d,115056943,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 9:10,,,,,,,,,5837b055-7d17-4f5d-b757-747d0a55ad14,344182634,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 19:53,,,,,,,,,0b778a57-0289-47f1-872a-4a7e267932b5,338533260,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 15:08,,,,,,,,,8b11da60-1e2a-4427-b370-80f2b36b7309,345439488,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 10:55,,,,,,,,,d94522cb-c0da-460c-b15d-a25138e071ef,312136945,          
Agora vamos iniciar os testes e precisaremos da sua ajuda próximo ao modem,12/14/2022 22:12,,,,,,,,,459d6f19-06d0-4fe1-8c67-c22542eb520b,293576081,          
